LINE_ID,PrevTemp,GenNum,Prev_PAL_TOT,PAL_TOT,Prev_PAN_TOT,PAN_TOT,Prev_PAL_TOT_comp,Prev_PAN_TOT_comp
M_V04_R2,23.3,4,35,4,0,0,34,0
M_V04_R2,23.7,5,4,0,0,0,3,0
M_V04_R3,24,2,5,12,0,0,4,0
M_V04_R3,25.9,3,12,0,0,0,11,0
M_V04_R4,24,2,5,34,0,0,4,0
M_V04_R4,25.9,3,34,34,0,0,33,0
M_V04_R4,23.3,4,34,26,0,0,33,0
M_V04_R4,23.7,5,26,0,0,0,25,0
M_V04_R5,24,2,5,5,0,0,4,0
M_V04_R5,25.9,3,5,0,0,0,4,0
M_V05_R1,22.5,2,5,4,0,0,4,0
M_V05_R1,22.9,3,4,40,0,0,3,0
M_V05_R1,26.3,4,40,0,0,0,39,0
M_V05_R2,22.5,2,5,19,0,0,4,0
M_V05_R2,22.9,3,19,33,0,0,18,0
M_V05_R2,26.3,4,33,0,0,0,32,0
M_V05_R3,22.5,2,5,20,0,0,4,0
M_V05_R3,22.9,3,20,0,0,0,19,0
M_V05_R4,22.5,2,5,28,0,0,4,0
M_V05_R4,22.9,3,28,15,0,0,27,0
M_V05_R4,26.3,4,15,7,0,0,14,0
M_V05_R4,23.7,5,7,11,0,0,6,0
M_V05_R4,27.1,6,11,10,0,0,10,0
M_V05_R4,27.5,7,10,0,0,0,9,0
M_V05_R5,22.5,2,5,19,0,0,4,0
M_V05_R5,22.9,3,19,2,0,0,18,0
M_V05_R5,26.3,4,2,0,0,0,1,0
M_V06_R1,25.5,2,5,60,0,0,4,0
M_V06_R1,22.9,3,60,27,0,0,59,0
M_V06_R1,26.3,4,27,0,0,0,26,0
M_V06_R2,25.5,2,5,71,0,0,4,0
M_V06_R2,22.9,3,71,26,0,0,70,0
M_V06_R2,26.3,4,26,20,0,0,25,0
M_V06_R2,26.7,5,20,35,0,0,19,0
M_V06_R2,24.1,6,35,35,0,0,34,0
M_V06_R2,26,7,35,0,0,0,34,0
M_V06_R3,25.5,2,5,80,0,0,4,0
M_V06_R3,22.9,3,80,40,0,0,79,0
M_V06_R3,26.3,4,40,36,0,0,39,0
M_V06_R3,26.7,5,36,86,0,0,35,0
M_V06_R3,24.1,6,86,20,0,0,85,0
M_V06_R3,26,7,20,0,0,0,19,0
M_V06_R4,25.5,2,5,5,0,0,4,0
M_V06_R4,22.9,3,5,0,0,0,4,0
M_V06_R5,25.5,2,5,68,0,0,4,0
M_V06_R5,22.9,3,68,8,0,0,67,0
M_V06_R5,26.3,4,8,0,0,0,7,0
M_V07_R1,24,2,5,0,0,0,4,0
M_V07_R2,24,2,5,11,0,0,4,0
M_V07_R2,24.4,3,11,76,0,0,10,0
M_V07_R2,24.8,4,76,35,0,0,75,0
M_V07_R2,23.7,5,35,54,0,0,34,0
M_V07_R2,27.1,6,54,16,0,0,53,0
M_V07_R2,27.5,7,16,0,0,0,15,0
M_V07_R3,24,2,5,27,0,0,4,0
M_V07_R3,24.4,3,27,20,0,0,26,0
M_V07_R3,24.8,4,20,63,0,0,19,0
M_V07_R3,23.7,5,63,82,0,0,62,0
M_V07_R3,27.1,6,82,28,0,0,81,0
M_V07_R3,27.5,7,28,0,0,0,27,0
M_V07_R4,24,2,5,38,0,0,4,0
M_V07_R4,24.4,3,38,52,0,0,37,0
M_V07_R4,24.8,4,52,44,0,0,51,0
M_V07_R4,23.7,5,44,77,0,0,43,0
M_V07_R4,27.1,6,77,0,0,0,76,0
M_V07_R5,24,2,5,6,0,0,4,0
M_V07_R5,24.4,3,6,62,0,0,5,0
M_V07_R5,24.8,4,62,83,0,0,61,0
M_V07_R5,23.7,5,83,95,0,0,82,0
M_V07_R5,27.1,6,95,21,0,0,94,0
M_V07_R5,27.5,7,21,3,0,0,20,0
M_V07_R5,24.9,8,3,0,0,0,2,0
M_V08_R1,22.5,2,5,10,0,0,4,0
M_V08_R1,22.9,3,10,9,0,0,9,0
M_V08_R1,26.3,4,9,8,0,0,8,0
M_V08_R1,26.7,5,8,12,0,0,7,0
M_V08_R1,25.6,6,12,15,0,0,11,0
M_V08_R1,24.5,7,15,71,0,0,14,0
M_V08_R1,27.9,8,71,1,0,0,70,0
M_V08_R1,26.8,9,1,0,0,0,0,0
M_V08_R2,22.5,2,5,8,0,0,4,0
M_V08_R2,22.9,3,8,0,0,0,7,0
M_V08_R3,22.5,2,5,26,0,0,4,0
M_V08_R3,22.9,3,26,0,0,0,25,0
M_V08_R4,22.5,2,5,0,0,0,4,0
M_V08_R5,22.5,2,5,26,0,0,4,0
M_V08_R5,22.9,3,26,11,0,0,25,0
M_V08_R5,26.3,4,11,2,0,0,10,0
M_V08_R5,26.7,5,2,0,0,0,1,0
M_V09_R1,24,2,5,69,0,0,4,0
M_V09_R1,24.4,3,69,49,0,0,68,0
M_V09_R1,23.3,4,49,61,0,0,48,0
M_V09_R1,25.2,5,61,45,0,0,60,0
M_V09_R1,27.1,6,45,55,0,0,44,0
M_V09_R1,27.5,7,55,0,0,0,54,0
M_V09_R2,24,2,5,38,0,0,4,0
M_V09_R2,24.4,3,38,58,0,0,37,0
M_V09_R2,23.3,4,58,29,0,0,57,0
M_V09_R2,25.2,5,29,49,0,0,28,0
M_V09_R2,27.1,6,49,54,0,0,48,0
M_V09_R2,27.5,7,54,0,0,0,53,0
M_V09_R3,24,2,5,38,0,0,4,0
M_V09_R3,24.4,3,38,2,0,0,37,0
M_V09_R3,23.3,4,2,0,0,0,1,0
M_V09_R4,24,2,5,30,0,0,4,0
M_V09_R4,24.4,3,30,49,0,0,29,0
M_V09_R4,23.3,4,49,7,0,0,48,0
M_V09_R4,25.2,5,7,0,0,0,6,0
M_V09_R5,24,2,5,68,0,0,4,0
M_V09_R5,24.4,3,68,46,0,0,67,0
M_V09_R5,23.3,4,46,42,0,0,45,0
M_V09_R5,25.2,5,42,38,0,0,41,0
M_V09_R5,27.1,6,38,59,0,0,37,0
M_V09_R5,27.5,7,59,0,0,0,58,0
M_V10_R1,22.5,2,5,15,0,0,4,0
M_V10_R1,24.4,3,15,14,0,0,14,0
M_V10_R1,24.8,4,14,9,0,0,13,0
M_V10_R1,26.7,5,9,29,0,0,8,0
M_V10_R1,25.6,6,29,0,0,0,28,0
M_V10_R2,22.5,2,5,12,0,0,4,0
M_V10_R2,24.4,3,12,17,0,0,11,0
M_V10_R2,24.8,4,17,43,0,0,16,0
M_V10_R2,26.7,5,43,50,0,0,42,0
M_V10_R2,25.6,6,50,27,0,0,49,0
M_V10_R2,24.5,7,27,52,0,0,26,0
M_V10_R2,26.4,8,52,24,0,0,51,0
M_V10_R2,26.8,9,24,35,0,0,23,0
M_V10_R2,27.2,10,35,0,0,0,34,0
M_V10_R3,22.5,2,5,23,0,0,4,0
M_V10_R3,24.4,3,23,5,0,0,22,0
M_V10_R3,24.8,4,5,53,0,0,4,0
M_V10_R3,26.7,5,53,57,0,0,52,0
M_V10_R3,25.6,6,57,11,0,0,56,0
M_V10_R3,24.5,7,11,53,0,0,10,0
M_V10_R3,26.4,8,53,9,0,0,52,0
M_V10_R3,26.8,9,9,6,0,0,8,0
M_V10_R3,27.2,10,6,0,0,0,5,0
M_V10_R4,22.5,2,5,21,0,0,4,0
M_V10_R4,24.4,3,21,0,0,0,20,0
M_V10_R5,22.5,2,5,34,0,0,4,0
M_V10_R5,24.4,3,34,0,0,0,33,0
M_V11_R1,25.5,2,5,7,0,0,4,0
M_V11_R1,22.9,3,7,46,0,0,6,0
M_V11_R1,24.8,4,46,57,0,0,45,0
M_V11_R1,25.2,5,57,35,0,0,56,0
M_V11_R1,25.6,6,35,67,0,0,34,0
M_V11_R1,24.5,7,67,41,0,0,66,0
M_V11_R1,26.4,8,41,6,0,0,40,0
M_V11_R1,26.8,9,6,0,0,0,5,0
M_V11_R2,25.5,2,5,14,0,0,4,0
M_V11_R2,22.9,3,14,41,0,0,13,0
M_V11_R2,24.8,4,41,7,0,0,40,0
M_V11_R2,25.2,5,7,64,0,0,6,0
M_V11_R2,25.6,6,64,35,0,0,63,0
M_V11_R2,24.5,7,35,26,0,0,34,0
M_V11_R2,26.4,8,26,10,0,0,25,0
M_V11_R2,26.8,9,10,1,0,0,9,0
M_V11_R2,28.7,10,1,0,0,0,0,0
M_V11_R3,25.5,2,5,27,0,0,4,0
M_V11_R3,22.9,3,27,0,0,0,26,0
M_V11_R4,25.5,2,5,3,0,0,4,0
M_V11_R4,22.9,3,3,22,0,0,2,0
M_V11_R4,24.8,4,22,21,0,0,21,0
M_V11_R4,25.2,5,21,38,0,0,20,0
M_V11_R4,25.6,6,38,8,0,0,37,0
M_V11_R4,24.5,7,8,18,0,0,7,0
M_V11_R4,26.4,8,18,25,0,0,17,0
M_V11_R4,26.8,9,25,0,0,0,24,0
M_V11_R5,25.5,2,5,6,0,0,4,0
M_V11_R5,22.9,3,6,34,0,0,5,0
M_V11_R5,24.8,4,34,0,0,0,33,0
M_V12_R1,25.5,2,5,21,0,0,4,0
M_V12_R1,25.9,3,21,2,0,0,20,0
M_V12_R1,24.8,4,2,0,0,0,1,0
M_V12_R2,25.5,2,5,47,0,0,4,0
M_V12_R2,25.9,3,47,52,0,0,46,0
M_V12_R2,24.8,4,52,48,0,0,51,0
M_V12_R2,26.7,5,48,61,0,0,47,0
M_V12_R2,24.1,6,61,39,0,0,60,0
M_V12_R2,26,7,39,0,0,0,38,0
M_V12_R3,25.5,2,5,34,0,0,4,0
M_V12_R3,25.9,3,34,38,0,0,33,0
M_V12_R3,24.8,4,38,17,0,0,37,0
M_V12_R3,26.7,5,17,32,0,0,16,0
M_V12_R3,24.1,6,32,60,0,0,31,0
M_V12_R3,26,7,60,1,0,0,59,0
M_V12_R3,24.9,8,1,0,0,0,0,0
M_V12_R4,25.5,2,5,43,0,0,4,0
M_V12_R4,25.9,3,43,42,0,0,42,0
M_V12_R4,24.8,4,42,16,0,0,41,0
M_V12_R4,26.7,5,16,65,0,0,15,0
M_V12_R4,24.1,6,65,26,0,0,64,0
M_V12_R4,26,7,26,0,0,0,25,0
M_V12_R5,25.5,2,5,56,0,0,4,0
M_V12_R5,25.9,3,56,21,0,0,55,0
M_V12_R5,24.8,4,21,23,0,0,20,0
M_V12_R5,26.7,5,23,22,0,0,22,0
M_V12_R5,24.1,6,22,16,0,0,21,0
M_V12_R5,26,7,16,1,0,0,15,0
M_V12_R5,24.9,8,1,0,0,0,0,0
